distance,perc,amenity
0.5782,10.95125137,supermarket
0.579,10.95656571,supermarket
0.5792,10.9636515,supermarket
0.5798,10.9810439,supermarket
0.5806,11.00471688,supermarket
0.5811,11.01776118,supermarket
0.5814,11.02275344,supermarket
0.5815,11.02758466,supermarket
0.5816,11.03724711,supermarket
0.582,11.04062896,supermarket
0.5822,11.04690955,supermarket
0.5827,11.04835891,supermarket
0.583,11.0546395,supermarket
0.5832,11.07815145,supermarket
0.5833,11.07895665,supermarket
0.5834,11.0807281,supermarket
0.5835,11.0866866,supermarket
0.5839,11.10649461,supermarket
0.5842,11.15271329,supermarket
0.5844,11.1638251,supermarket
0.585,11.16978361,supermarket
0.585,11.17542003,supermarket
0.5854,11.1863708,supermarket
0.5857,11.18782017,supermarket
0.586,11.19152411,supermarket
0.586,11.19184619,supermarket
0.5861,11.19490596,supermarket
0.5862,11.19973718,supermarket
0.5863,11.20489048,supermarket
0.5866,11.20585673,supermarket
0.5869,11.22566474,supermarket
0.5873,11.2358103,supermarket
0.5874,11.24466754,supermarket
0.5875,11.25255853,supermarket
0.5876,11.2591612,supermarket
0.5878,11.26061057,supermarket
0.5879,11.26205994,supermarket
0.5879,11.2670522,supermarket
0.5879,11.27413799,supermarket
0.5881,11.28428355,supermarket
0.5883,11.29185247,supermarket
0.5887,11.29748889,supermarket
0.5887,11.31842418,supermarket
0.5891,11.31890731,supermarket
0.5892,11.349344,supermarket
0.5892,11.37382219,supermarket
0.5898,11.37478843,supermarket
0.5901,11.37929757,supermarket
0.5902,11.38767169,supermarket
0.5903,11.39830038,supermarket
0.5903,11.40973427,supermarket
0.5904,11.41762526,supermarket
0.5904,11.41987983,supermarket
0.5906,11.42358377,supermarket
0.5906,11.42551626,supermarket
0.5909,11.46223354,supermarket
0.591,11.47109078,supermarket
0.5914,11.48123634,supermarket
0.5915,11.49041566,supermarket
0.5918,11.50040019,supermarket
0.5923,11.50732494,supermarket
0.5923,11.53373561,supermarket
0.5923,11.55241634,supermarket
0.5924,11.56223982,supermarket
0.5925,11.58236991,supermarket
0.593,11.58848945,supermarket
0.5932,11.62520674,supermarket
0.5934,11.64356538,supermarket
0.5939,11.64936284,supermarket
0.5942,11.65049013,supermarket
0.5944,11.66997605,supermarket
0.5945,11.68302035,supermarket
0.5951,11.69751401,supermarket
0.5952,11.69880234,supermarket
0.5959,11.70524397,supermarket
0.5959,11.71039727,supermarket
0.596,11.72183116,supermarket
0.5962,11.7255351,supermarket
0.5963,11.74099501,supermarket
0.5965,11.75194577,supermarket
0.5972,11.75291202,supermarket
0.5973,11.76660048,supermarket
0.5976,11.79333324,supermarket
0.5976,11.80573337,supermarket
0.5979,11.82054912,supermarket
0.5982,11.8311778,supermarket
0.5983,11.83922984,supermarket
0.5984,11.86306386,supermarket
0.5988,11.89076287,supermarket
0.5989,11.91524105,supermarket
0.599,11.93359969,supermarket
0.5994,11.95550123,supermarket
0.5995,11.98175087,supermarket
0.5996,11.98738729,supermarket
0.5999,12.00783946,supermarket
0.6,12.01830711,supermarket
0.6003,12.06275434,supermarket
0.6003,12.06742452,supermarket
0.6003,12.06806869,supermarket
0.6004,12.07773113,supermarket
0.6005,12.10059891,supermarket
0.6007,12.10575221,supermarket
0.6008,12.13683307,supermarket
0.6009,12.15342026,supermarket
0.6009,12.16888017,supermarket
0.6016,12.17757637,supermarket
0.602,12.19255316,supermarket
0.6021,12.20285976,supermarket
0.6022,12.21058971,supermarket
0.6023,12.22411713,supermarket
0.6024,12.23957704,supermarket
0.6024,12.24956157,supermarket
0.6029,12.28176971,supermarket
0.6031,12.29159319,supermarket
0.6031,12.29819586,supermarket
0.6033,12.30302708,supermarket
0.6035,12.31542722,supermarket
0.6036,12.31864803,supermarket
0.6038,12.330404,supermarket
0.6038,12.3391002,supermarket
0.604,12.3513393,supermarket
0.6043,12.36212902,supermarket
0.6047,12.37871622,supermarket
0.6049,12.39932943,supermarket
0.6056,12.42074784,supermarket
0.6056,12.42348553,supermarket
0.606,12.42847779,supermarket
0.6061,12.43314798,supermarket
0.6063,12.45730408,supermarket
0.6075,12.46954318,supermarket
0.6078,12.49434345,supermarket
0.6081,12.49530969,supermarket
0.6087,12.50416693,supermarket
0.6088,12.51125272,supermarket
0.6094,12.52188141,supermarket
0.6095,12.52478014,supermarket
0.61,12.52993344,supermarket
0.6103,12.53605299,supermarket
0.6103,12.53879068,supermarket
0.6105,12.55006353,supermarket
0.6105,12.55811557,supermarket
0.6107,12.5661676,supermarket
0.6108,12.58098335,supermarket
0.6109,12.59112891,supermarket
0.6109,12.59467181,supermarket
0.6112,12.60642778,supermarket
0.6116,12.61254733,supermarket
0.6133,12.63042284,supermarket
0.6133,12.63750864,supermarket
0.6135,12.64749316,supermarket
0.6135,12.67036094,supermarket
0.6141,12.68050651,supermarket
0.6141,12.6935508,supermarket
0.6142,12.7057899,supermarket
0.6147,12.73606555,supermarket
0.6153,12.75989958,supermarket
0.616,12.76102686,supermarket
0.6162,12.77616469,supermarket
0.6162,12.79178564,supermarket
0.6165,12.80128704,supermarket
0.6165,12.8019312,supermarket
0.6171,12.81626382,supermarket
0.6176,12.82431586,supermarket
0.6189,12.8426745,supermarket
0.6199,12.84428491,supermarket
0.6207,12.85845649,supermarket
0.6208,12.87230599,supermarket
0.6222,12.87649305,supermarket
0.6236,12.88841006,supermarket
0.624,12.90290373,supermarket
0.6241,12.90805703,supermarket
0.6241,12.919813,supermarket
0.6242,12.92110133,supermarket
0.6244,12.93430666,supermarket
0.6247,12.95749653,supermarket
0.6257,12.96812521,supermarket
0.6257,12.97199019,supermarket
0.6262,12.97279539,supermarket
0.6265,12.9874501,supermarket
0.6267,13.01353869,supermarket
0.6277,13.01756471,supermarket
0.6278,13.02320114,supermarket
0.628,13.03511815,supermarket
0.6281,13.05267158,supermarket
0.6283,13.06958086,supermarket
0.6285,13.08520181,supermarket
0.629,13.09631362,supermarket
0.6294,13.10790855,supermarket
0.6296,13.1476856,supermarket
0.63,13.16024678,supermarket
0.6306,13.17522356,supermarket
0.631,13.18311456,supermarket
0.6312,13.19390429,supermarket
0.6314,13.19648094,supermarket
0.6318,13.2370632,supermarket
0.6319,13.25123478,supermarket
0.6328,13.25397247,supermarket
0.6329,13.26379595,supermarket
0.6335,13.27571297,supermarket
0.6341,13.2821546,supermarket
0.6342,13.29052871,supermarket
0.6343,13.29407161,supermarket
0.6345,13.2976145,supermarket
0.6345,13.31259129,supermarket
0.6345,13.31613419,supermarket
0.6349,13.31726147,supermarket
0.6349,13.32531351,supermarket
0.6354,13.33658636,supermarket
0.6357,13.34592672,supermarket
0.6357,13.35961518,supermarket
0.6359,13.36895554,supermarket
0.6366,13.37877902,supermarket
0.6367,13.3886025,supermarket
0.6373,13.40374033,supermarket
0.6373,13.41324173,supermarket
0.6376,13.42918476,supermarket
0.6377,13.43949137,supermarket
0.6378,13.45140838,supermarket
0.638,13.45301879,supermarket
0.6391,13.46300331,supermarket
0.6398,13.47910738,supermarket
0.6398,13.4823282,supermarket
0.6398,13.49972059,supermarket
0.6404,13.51034928,supermarket
0.6408,13.52081693,supermarket
0.6409,13.52597023,supermarket
0.641,13.53482747,supermarket
0.641,13.54771073,supermarket
0.641,13.55399131,supermarket
0.6417,13.55560172,supermarket
0.642,13.57218891,supermarket
0.6422,13.5792747,supermarket
0.6425,13.59441253,supermarket
0.6425,13.60053208,supermarket
0.6427,13.61518678,supermarket
0.6431,13.61711927,supermarket
0.6439,13.63064669,supermarket
0.644,13.6382156,supermarket
0.6443,13.64127538,supermarket
0.6444,13.65287031,supermarket
0.6452,13.66301587,supermarket
0.6453,13.67010166,supermarket
0.6457,13.68395117,supermarket
0.646,13.691198,supermarket
0.6461,13.70343709,supermarket
0.6468,13.70649687,supermarket
0.6468,13.73500107,supermarket
0.647,13.746596,supermarket
0.6473,13.74675704,supermarket
0.6479,13.74965578,supermarket
0.6486,13.75722469,supermarket
0.6487,13.7699469,supermarket
0.6488,13.78460161,supermarket
0.6488,13.80505378,supermarket
0.6492,13.82067473,supermarket
0.6494,13.83146446,supermarket
0.6494,13.84241522,supermarket
0.6496,13.85690889,supermarket
0.6501,13.86576613,supermarket
0.6502,13.8870235,supermarket
0.6504,13.88863391,supermarket
0.6507,13.90811983,supermarket
0.6509,13.91117961,supermarket
0.651,13.9182654,supermarket
0.6512,13.91955372,supermarket
0.6522,13.92438495,supermarket
0.6522,13.93243698,supermarket
0.6526,13.93565779,supermarket
0.6526,13.9416163,supermarket
0.6528,13.95675413,supermarket
0.6531,13.96625553,supermarket
0.6532,13.98509729,supermarket
0.6538,13.99234412,supermarket
0.6539,13.99604806,supermarket
0.654,14.00071824,supermarket
0.6543,14.02213666,supermarket
0.6552,14.05418376,supermarket
0.6559,14.05804873,supermarket
0.6562,14.06577869,supermarket
0.6565,14.07044887,supermarket
0.6566,14.07511905,supermarket
0.657,14.07560217,supermarket
0.6573,14.08945167,supermarket
0.6575,14.10507262,supermarket
0.6576,14.12906769,supermarket
0.6577,14.13873013,supermarket
0.6581,14.14871465,supermarket
0.6584,14.15676669,supermarket
0.6589,14.16336936,supermarket
0.6589,14.16659017,supermarket
0.6592,14.17705782,supermarket
0.6593,14.1920346,supermarket
0.6601,14.19863727,supermarket
0.6605,14.20362954,supermarket
0.6608,14.217318,supermarket
0.661,14.22891293,supermarket
0.6612,14.23245582,supermarket
0.6616,14.24131306,supermarket
0.6617,14.25033134,supermarket
0.6619,14.25242487,supermarket
0.6622,14.25870546,supermarket
0.6623,14.26885102,supermarket
0.6628,14.27561473,supermarket
0.6628,14.30009292,supermarket
0.6629,14.30202541,supermarket
0.6633,14.30733975,supermarket
0.6634,14.32328278,supermarket
0.6635,14.36644169,supermarket
0.6636,14.40847332,supermarket
0.6636,14.42924757,supermarket
0.6641,14.44245291,supermarket
0.6642,14.45920114,supermarket
0.6644,14.46226091,supermarket
0.6645,14.48094164,supermarket
0.6646,14.48754431,supermarket
0.665,14.51105625,supermarket
0.665,14.56178407,supermarket
0.6652,14.56693738,supermarket
0.6656,14.57241276,supermarket
0.666,14.58610122,supermarket
0.6663,14.58899995,supermarket
0.6664,14.61057941,supermarket
0.6672,14.61750416,supermarket
0.6673,14.62088601,supermarket
0.6678,14.62104705,supermarket
0.6682,14.63409135,supermarket
0.6683,14.64117714,supermarket
0.669,14.65116167,supermarket
0.6691,14.66307868,supermarket
0.6694,14.67386841,supermarket
0.6694,14.69818555,supermarket
0.6696,14.70929736,supermarket
0.6697,14.73152098,supermarket
0.6697,14.74247175,supermarket
0.67,14.74488736,supermarket
0.6701,14.75487188,supermarket
0.6706,14.76002519,supermarket
0.6707,14.76099143,supermarket
0.671,14.81445695,supermarket
0.6714,14.82057649,supermarket
0.6726,14.86856662,supermarket
0.6726,14.87001599,supermarket
0.6731,14.88096676,supermarket
0.6741,14.88144988,supermarket
0.675,14.88499278,supermarket
0.6751,14.95118051,supermarket
0.6752,14.96454689,supermarket
0.6754,14.98322761,supermarket
0.6756,15.02171634,supermarket
0.6766,15.03137878,supermarket
0.6768,15.0354048,supermarket
0.6768,15.04200747,supermarket
0.677,15.04957638,supermarket
0.6772,15.05923882,supermarket
0.6773,15.0666467,supermarket
0.6784,15.06874023,supermarket
0.6786,15.07888579,supermarket
0.6791,15.08452222,supermarket
0.6794,15.09209113,supermarket
0.6796,15.10207565,supermarket
0.6796,15.10352502,supermarket
0.6798,15.12027325,supermarket
0.6801,15.13251235,supermarket
0.6802,15.1437852,supermarket
0.6804,15.15489701,supermarket
0.6804,15.16971275,supermarket
0.6809,15.1758323,supermarket
0.6809,15.19177533,supermarket
0.6811,15.20610795,supermarket
0.6812,15.21399895,supermarket
0.6815,15.21818601,supermarket
0.6816,15.23219655,supermarket
0.6818,15.2355784,supermarket
0.6821,15.24234211,supermarket
0.6821,15.25619161,supermarket
0.6822,15.26343844,supermarket
0.6825,15.27181256,supermarket
0.6828,15.27599962,supermarket
0.683,15.3075636,supermarket
0.683,15.31770916,supermarket
0.6832,15.32334559,supermarket
0.6836,15.32447287,supermarket
0.6838,15.33687301,supermarket
0.6839,15.34170423,supermarket
0.6841,15.34814586,supermarket
0.6849,15.36119016,supermarket
0.685,15.36151224,supermarket
0.6859,15.36183432,supermarket
0.6864,15.36473305,supermarket
0.6866,15.37777735,supermarket
0.687,15.38953332,supermarket
0.6871,15.39887368,supermarket
0.6871,15.40998549,supermarket
0.6875,15.41546087,supermarket
0.688,15.43478576,supermarket
0.6882,15.443643,supermarket
0.6896,15.44396508,supermarket
0.6898,15.44686381,supermarket
0.6899,15.44766902,supermarket
0.6899,15.45588209,supermarket
0.6906,15.46989263,supermarket
0.6907,15.48470838,supermarket
0.6908,15.4946929,supermarket
0.6909,15.51305154,supermarket
0.6911,15.53124914,supermarket
0.6913,15.53688557,supermarket
0.6915,15.56410145,supermarket
0.6918,15.57666262,supermarket
0.6925,15.60581099,supermarket
0.6928,15.60838764,supermarket
0.6929,15.61869425,supermarket
0.6936,15.62658524,supermarket
0.6938,15.63560352,supermarket
0.6942,15.63689185,supermarket
0.6945,15.6481647,supermarket
0.6949,15.66040379,supermarket
0.6951,15.67038832,supermarket
0.6959,15.67634682,supermarket
0.6959,15.69712108,supermarket
0.6959,15.70146917,supermarket
0.6962,15.70871601,supermarket
0.6963,15.72675257,supermarket
0.6965,15.73705917,supermarket
0.6966,15.74543329,supermarket
0.6967,15.75348532,supermarket
0.6971,15.75896071,supermarket
0.6971,15.77764143,supermarket
0.6972,15.78907532,supermarket
0.6975,15.79358446,supermarket
0.6976,15.81371455,supermarket
0.6979,15.8198341,supermarket
0.6982,15.82289387,supermarket
0.6983,15.82997966,supermarket
0.6986,15.84157459,supermarket
0.6988,15.85413577,supermarket
0.6996,15.90792336,supermarket
0.6996,15.91098314,supermarket
0.6999,15.92499368,supermarket
0.7,15.92740929,supermarket
0.7004,15.93562237,supermarket
0.7007,15.95623558,supermarket
0.7014,15.96203304,supermarket
0.7014,15.96734739,supermarket
0.7016,15.9713734,supermarket
0.7024,15.9844177,supermarket
0.7024,15.98506186,supermarket
0.7025,15.98973204,supermarket
0.7027,16.0156596,supermarket
0.7029,16.02210123,supermarket
0.7029,16.03369616,supermarket
0.7034,16.04239236,supermarket
0.7037,16.04674046,supermarket
0.7037,16.07170177,supermarket
0.7037,16.07637195,supermarket
0.7039,16.08136421,supermarket
0.7044,16.08845,supermarket
0.7045,16.10938529,supermarket
0.7047,16.11131778,supermarket
0.7049,16.12146334,supermarket
0.7053,16.12339583,supermarket
0.7054,16.12774393,supermarket
0.7054,16.13386348,supermarket
0.7064,16.13595701,supermarket
0.7066,16.14529737,supermarket
0.7066,16.15028963,supermarket
0.7068,16.16011311,supermarket
0.7074,16.16977556,supermarket
0.7079,16.18185361,supermarket
0.7093,16.20214474,supermarket
0.7098,16.20906949,supermarket
0.7098,16.21535008,supermarket
0.71,16.22775021,supermarket
0.7101,16.23902306,supermarket
0.7113,16.24900759,supermarket
0.7114,16.25963627,supermarket
0.7119,16.29699772,supermarket
0.7121,16.30875369,supermarket
0.7123,16.31310179,supermarket
0.7124,16.31970446,supermarket
0.7126,16.32872274,supermarket
0.7127,16.34579305,supermarket
0.7128,16.39474943,supermarket
0.7129,16.39797024,supermarket
0.7129,16.40988726,supermarket
0.7132,16.43372128,supermarket
0.7133,16.44563829,supermarket
0.7136,16.45030847,supermarket
0.7137,16.45063055,supermarket
0.7143,16.4662515,supermarket
0.7144,16.47172689,supermarket
0.7146,16.47221001,supermarket
0.7147,16.48074517,supermarket
0.7151,16.49427259,supermarket
0.7152,16.50023109,supermarket
0.7153,16.50924937,supermarket
0.7162,16.52470928,supermarket
0.7164,16.54822122,supermarket
0.7167,16.56545258,supermarket
0.7171,16.58558267,supermarket
0.7172,16.59669448,supermarket
0.7173,16.59927113,supermarket
0.7173,16.606679,supermarket
0.7175,16.63856506,supermarket
0.7175,16.65756787,supermarket
0.7176,16.66014452,supermarket
0.7177,16.6691628,supermarket
0.7179,16.68172397,supermarket
0.718,16.69589556,supermarket
0.7181,16.70265927,supermarket
0.7182,16.72617121,supermarket
0.7185,16.74597922,supermarket
0.7185,16.74952211,supermarket
0.7187,16.75097148,supermarket
0.7189,16.75870143,supermarket
0.7189,16.77142365,supermarket
0.7194,16.77174573,supermarket
0.7196,16.78656147,supermarket
0.7197,16.79380831,supermarket
0.7197,16.80830197,supermarket
0.7198,16.82021898,supermarket
0.7201,16.8380945,supermarket
0.7201,16.84985047,supermarket
0.7203,16.85886875,supermarket
0.7204,16.87996509,supermarket
0.7205,16.89574708,supermarket
0.7206,16.90428223,supermarket
0.7206,16.91249531,supermarket
0.7207,16.94357617,supermarket
0.7208,16.95839191,supermarket
0.7209,16.96515562,supermarket
0.7211,16.98158177,supermarket
0.7214,16.99333775,supermarket
0.7215,16.9975248,supermarket
0.7216,17.014112,supermarket
0.7219,17.03118231,supermarket
0.7224,17.03569145,supermarket
0.7226,17.03714082,supermarket
0.7227,17.06194109,supermarket
0.723,17.06967104,supermarket
0.7233,17.08368158,supermarket
0.7235,17.08593615,supermarket
0.7236,17.09753108,supermarket
0.7237,17.09785317,supermarket
0.7241,17.10042982,supermarket
0.7244,17.10767665,supermarket
0.725,17.11556764,supermarket
0.7251,17.11637285,supermarket
0.7251,17.1363419,supermarket
0.7255,17.14197832,supermarket
0.7258,17.15856551,supermarket
0.7259,17.16146425,supermarket
