geoid10,hospital,library,school,supermarket
245102502061025,905.9,4120.5,1729.2,2015.5
245102502061026,1060.0,4274.6,1883.3,2169.6
245102502061034,2151.9,3744.2,1485.4,1740.6
245102502061037,2272.7,3174.2,915.4,1349.7
245102502061041,2325.6,2994.3,735.5,1169.8
245102502061042,2056.3,3085.8,827.0,1082.3
245102502061046,2368.5,2918.7,659.9,1212.7
245102502062000,3117.9,3590.7,1331.9,1150.1
245102502062001,2872.2,3221.3,962.5,904.5
245102502062002,2941.2,3414.0,1155.2,973.5
245102502062003,2446.0,3293.7,1034.9,1163.7
245102502062004,3146.1,3619.0,1360.2,1178.4
245102502062005,3129.1,3602.0,1343.2,1161.4
245102502062006,3154.5,3627.4,1368.6,1186.8
245102502062007,2428.8,3276.5,1017.7,1146.5
245102502062010,2255.8,3894.2,1635.4,595.2
245102502062012,1881.3,3973.4,1714.5,728.9
245102502062013,1833.1,4013.9,1755.1,794.4
245102502062014,1923.3,3923.8,1665.0,789.8
245102502062015,2066.0,3781.1,1522.2,826.5
245102502062016,1973.7,3952.8,1694.0,653.8
245102502062017,2029.0,3940.7,1681.9,696.2
245102502062018,1875.8,3978.9,1720.0,734.4
245102502062023,2584.2,4345.5,2086.7,616.5
245102502062037,2957.9,3322.1,1063.2,990.2
245102502062038,3142.4,3491.5,1232.7,1174.7
245102502063002,2356.5,4060.7,1801.9,1223.0
245102502063003,2192.4,3896.7,1637.8,1058.9
245102502063004,2096.0,3952.4,1693.5,962.5
245102502063005,2112.0,4100.0,1841.2,978.5
245102502063006,2418.4,3851.8,1593.0,1284.9
245102502063007,2263.8,3697.3,1438.5,1130.3
245102502063008,2111.5,3410.5,1151.7,1036.2
245102502063009,2156.2,3365.2,1106.4,993.2
245102502063010,2065.1,3269.4,1010.5,1078.2
245102502063011,1471.2,4605.6,1553.5,1306.6
245102502063012,1869.8,4166.6,1907.8,931.1
245102502063013,1934.9,4100.4,1841.6,801.4
245102502063014,2875.8,3457.9,1199.1,908.1
245102502063015,2214.4,3802.5,1543.7,782.4
245102502063016,2156.1,3860.9,1602.0,840.8
245102502063017,2012.5,3948.7,1689.8,879.0
245102502063018,2212.8,3819.2,1560.3,799.1
245102502063019,2136.7,3099.4,840.6,1095.8
245102502063020,2560.7,3547.6,1288.8,593.0
245102502063021,2888.5,3470.6,1211.8,920.8
245102502063022,2972.3,3195.8,937.0,1004.6
245102502063023,2066.4,3268.1,1009.2,1076.9
245102502063024,2973.1,3196.6,937.8,1005.4
245102502071002,1805.0,1583.2,1607.5,4310.8
245102502071004,2270.4,1059.2,522.0,5028.0
245102502071006,2159.6,948.3,601.9,4888.9
245102502071012,1986.3,775.1,234.4,4743.9
245102502072000,1226.7,529.0,669.3,3984.3
245102502072002,1571.5,587.0,293.2,4329.1
245102502072003,1563.2,417.6,155.7,4320.8
245102502072005,1426.4,280.9,179.8,4184.1
245102502072006,1467.6,322.0,140.1,4225.2
245102502072007,1507.1,361.6,99.7,4264.8
245102502072008,1508.0,362.5,68.6,4265.6
245102502072009,1553.7,342.4,292.6,4311.3
245102502072010,1790.2,579.0,212.6,4547.9
245102502072011,1510.4,299.1,317.8,4268.0
245102503011009,2908.0,2711.0,1459.6,3151.5
245102503011012,2829.4,2632.3,1058.7,3072.9
245102503011021,2789.2,2567.4,1281.2,3773.8
245102503011022,3313.9,3092.1,1040.6,3624.7
245102503011023,3224.3,3024.3,975.2,3467.8
245102503011024,3225.4,3028.3,976.3,3468.9
245102503011025,3068.2,2871.1,1018.9,3311.6
245102503011029,3154.1,2947.8,823.9,3397.6
245102503011030,3150.1,2952.7,901.0,3393.6
245102503011031,3089.0,2867.2,986.6,3479.2
245102503011032,3155.1,2933.3,910.2,3483.6
245102503011033,2931.0,2709.2,804.5,3758.5
245102503011034,2960.1,2738.2,833.5,3608.6
245102503011035,2982.8,2761.0,856.2,3810.3
245102503011036,3032.3,2810.5,905.7,3682.2
245102503011037,3160.3,2938.5,1061.2,3553.8
245102503011038,2996.5,2774.7,1131.8,4172.3
245102503011041,2543.8,2322.0,990.5,4031.0
245102503011042,2926.2,2704.4,335.9,3565.7
245102503011043,3172.6,2950.8,686.9,3247.5
245102503011045,3171.8,2950.0,686.1,3237.8
245102503011046,3126.8,2904.9,641.1,3296.0
245102503011047,3263.6,3041.7,777.9,3527.8
245102503012002,2571.5,2374.4,1854.7,2939.8
245102503012020,4004.5,3376.4,1525.3,3028.9
245102503012022,3643.8,3422.0,691.0,3133.3
245102503012025,3605.0,3383.2,878.4,3094.5
245102503012028,3477.3,3255.4,255.1,3552.1
245102503012029,3379.9,3158.0,157.7,3454.7
245102503012032,3815.6,3187.5,1428.5,2840.0
245102503012033,3898.8,3435.0,1413.1,3087.5
245102503012035,3758.5,3290.2,1272.8,2942.7
245102503012037,3940.9,3393.8,1455.2,3046.3
245102503012038,3827.7,3447.9,1342.0,3288.5
245102503012039,3614.4,3040.1,1128.7,2692.6
245102503012040,3717.5,3089.3,1330.4,2741.9
245102503012041,3832.2,3214.6,1346.5,2867.2
245102503012042,3796.1,3324.1,1310.4,3256.9
245102503012043,3476.0,3178.5,990.2,2831.1
245102503012044,3453.4,3201.1,967.7,2853.6
245102503012045,3585.9,3364.1,859.2,3075.4
245102503012047,3738.6,3512.0,1252.9,3199.4
245102503012048,3691.7,3299.0,1206.0,2951.5
245102503012050,3535.1,3313.3,1049.4,2973.3
245102503012051,3363.1,3141.2,877.3,2944.0
245102503012052,3296.2,3074.4,810.5,3179.0
245102503012053,3271.0,3049.1,785.2,3198.3
245102503012054,3384.0,3162.1,898.2,2986.3
245102503012055,3516.2,3294.4,1030.5,2977.0
245102503012056,3636.6,3414.8,1150.9,3097.4
245102503012057,3818.8,3229.4,1333.1,2881.9
245102503012058,3521.3,3299.5,1035.6,2959.5
245102503031004,3342.5,3925.8,2663.6,4269.4
245102503031007,3379.9,2751.8,1635.1,2404.3
245102503031016,3382.9,2754.8,1638.1,2407.3
245102503031020,3473.8,2845.7,1729.0,2498.2
245102503031021,3304.0,2675.9,1559.2,2328.4
245102503031022,3346.0,2717.9,1601.2,2370.4
245102503031023,3321.2,2693.1,1576.4,2345.6
245102503031026,3457.3,2829.1,1524.2,2481.7
245102503031027,3277.0,2648.9,1519.9,2301.4
245102503031029,3260.5,2632.4,1515.7,2284.9
245102503031030,3438.2,2810.1,410.2,1768.8
245102503031032,3656.1,3028.0,338.9,1697.6
245102503031033,3883.5,3255.4,566.4,1925.0
245102503031034,4000.3,3372.2,375.0,2041.8
245102503031035,3692.9,3064.7,375.7,1734.3
245102503031036,3694.8,3066.7,300.3,1736.3
245102503031037,3771.2,3143.1,222.6,1812.7
245102503031040,3428.3,2800.2,1368.6,2452.7
245102503031041,3560.7,2932.6,1397.5,2585.1
245102503032000,3184.2,2556.1,932.3,1701.5
245102503032001,3165.9,2537.8,818.2,1587.5
245102503032002,3240.6,2612.5,652.1,1591.3
245102503032003,3389.3,2761.2,459.0,1740.1
245102503032004,3349.9,2721.8,931.4,1700.7
245102503032005,3384.8,2756.7,533.5,1735.6
245102503032006,3736.5,3108.4,419.3,1778.0
245102503032007,3392.9,2764.8,652.7,1434.4
245102503032008,3368.0,2739.9,476.0,1409.5
245102503032009,3379.7,2751.6,651.9,1421.2
245102503032010,3503.0,2874.9,645.8,1544.5
245102503032011,3468.0,2839.9,380.3,1738.9
245102503032012,3418.0,2789.9,495.3,1459.5
245102503032013,3557.4,2929.3,390.8,1598.9
245102503032014,3736.7,3108.6,265.2,1778.2
245102503032015,3542.7,2914.5,302.0,1584.1
245102503033008,3980.0,4563.3,3301.1,4906.9
245102503033009,3287.3,2659.1,998.0,1767.3
245102503033010,2991.9,2363.7,853.4,1622.6
245102503033011,3291.0,2662.9,1001.8,1771.0
245102503033012,3227.0,2598.8,937.8,1707.0
245102503033013,3504.7,2876.6,777.0,1546.2
245102503033014,3279.6,2651.5,665.6,1434.8
245102504011000,3019.6,1096.5,1107.5,6563.4
245102504011001,2918.3,1590.5,1504.7,6462.1
245102504011002,2415.5,927.3,938.4,5959.3
245102504011003,2372.5,850.2,861.3,5916.2
245102504011005,2283.5,817.7,869.8,5827.2
245102504011007,2050.6,584.8,637.0,5594.4
245102504011008,1858.9,513.9,677.6,5402.7
245102504011009,2083.0,518.8,571.0,5626.8
245102504011010,2206.3,642.1,694.3,5750.1
245102504011011,2209.6,683.4,732.7,5753.3
245102504011012,2169.9,704.1,756.3,5713.7
245102504011013,2258.7,732.8,784.9,5802.5
245102504011014,2340.0,817.7,828.9,5883.8
245102504011015,2416.0,893.7,904.9,5959.8
245102504011016,2252.5,691.7,740.4,5796.3
245102504011017,2168.9,608.1,656.8,5712.6
245102504011018,2044.9,484.1,532.8,5588.6
245102504011019,2006.7,319.3,371.4,5550.5
245102504011020,1966.4,277.7,413.1,5510.2
245102504011021,1895.5,209.1,483.0,5439.3
245102504011022,2133.3,171.0,519.9,5677.1
245102504011026,1645.1,466.7,626.8,5188.9
245102504011027,1623.7,488.2,648.2,5167.4
245102504011036,2156.3,233.2,244.2,5700.1
245102504011037,2209.6,120.0,382.8,5753.4
245102504011038,2043.5,25.9,430.1,5587.3
245102504011039,2178.9,82.6,266.8,5722.7
245102504011040,2343.3,420.2,431.2,5887.1
245102504011041,2371.0,447.9,458.9,5914.8
245102504011042,2197.2,500.1,552.2,5741.0
245102504011043,2224.5,527.3,725.8,5768.3
245102504011044,2370.0,446.8,457.8,5913.7
245102504011045,2390.2,467.1,478.0,5934.0
245102504011046,2432.1,467.8,520.0,5975.9
245102504011047,2507.2,584.1,595.2,6051.0
245102504011048,2636.7,713.6,724.7,6180.4
245102504011049,2600.2,677.1,688.2,6143.9
245102504011050,2362.5,774.2,785.4,5906.3
245102504011051,2513.0,589.9,601.0,6056.7
245102504011053,2574.4,651.3,662.5,6118.2
245102504012000,2304.3,381.2,392.1,5848.0
245102504012001,2161.0,237.9,248.9,5704.8
245102504012002,2013.9,97.9,258.0,5557.7
245102504012004,2205.8,283.2,162.4,5749.6
245102504012005,2285.0,362.4,241.7,5828.8
245102504012006,2369.9,447.3,326.5,5913.6
245102504012007,2266.7,343.6,222.8,5810.5
245102504012008,2142.7,370.0,530.0,5686.5
245102504012009,2489.7,566.6,445.8,6033.5
245102504012010,2434.6,511.5,390.7,5978.4
245102504012011,2347.7,424.6,303.8,5891.5
245102504012012,2406.8,485.5,364.7,5950.6
245102504012013,2350.8,429.5,308.7,5894.6
245102504012014,2264.4,429.7,308.9,5808.2
245102504012015,2198.0,426.6,374.5,5741.7
245102504012016,2218.2,446.9,476.3,5762.0
245102504012017,2271.1,499.8,365.2,5814.9
245102504012018,2379.4,457.6,336.8,5923.2
245102504012019,2470.5,548.7,427.9,6014.3
245102504012020,2531.3,609.5,488.7,6075.1
245102504012021,2450.2,528.9,408.1,5994.0
245102504012022,2493.6,572.3,451.5,6037.4
245102504012023,2549.3,628.0,507.2,6093.1
245102504012024,2612.3,690.5,569.7,6156.1
245102504012025,2736.9,815.3,694.5,6280.6
245102504012026,2782.3,859.2,738.3,6326.1
245102504012027,2583.6,662.0,541.2,6127.4
245102504012029,2478.5,555.4,434.6,6022.3
245102504012030,2385.3,614.6,495.1,5929.1
245102504012031,2530.8,609.2,488.4,6074.6
245102504012032,2600.0,678.4,557.6,6125.3
245102504012033,2736.9,815.3,694.5,6262.3
245102504012034,2750.4,828.8,708.0,6221.6
245102504012035,2591.5,669.9,549.1,6116.9
245102504012036,2672.9,729.9,609.1,6055.2
245102504012037,2526.7,735.0,618.3,5910.7
245102504012038,2635.9,797.9,680.4,5848.9
245102504012039,2893.3,950.4,829.6,6275.6
245102504012040,2779.8,791.3,670.5,5991.8
245102504012041,2700.5,829.7,708.9,5910.3
245102504012042,2597.0,878.2,718.4,5806.8
245102504012043,2684.3,863.8,743.0,5784.3
245102504013000,1867.3,244.5,404.6,5411.0
245102504013001,1784.8,389.1,549.2,5328.6
245102504013003,2094.1,986.1,1146.2,5637.8
245102504013011,1756.4,648.5,808.6,5300.2
245102504013012,1853.2,546.6,706.7,5397.0
245102504013016,2149.8,1041.8,1201.9,5693.5
245102504013017,2099.7,991.7,1013.1,5643.5
245102504013018,2024.9,916.9,827.5,5568.7
245102504013019,1955.8,847.8,1007.9,5499.5
245102504013022,1863.8,557.2,717.3,5407.6
245102504013024,1848.2,541.6,701.7,5391.9
245102504013025,1934.5,447.8,607.9,5478.3
245102504013026,2071.8,445.0,474.5,5615.6
245102504013027,1909.1,511.9,672.0,5452.9
245102504013028,1970.6,574.9,603.3,5514.4
245102504013030,1985.9,679.3,707.8,5529.7
245102504013031,2031.7,635.5,663.1,5575.4
245102504013032,2175.4,490.5,519.9,5719.2
245102504013033,2070.9,443.8,473.2,5614.7
245102504013034,2181.9,695.4,723.5,5725.7
245102504013037,2079.9,971.9,1132.0,5623.7
245102504013038,2194.6,1031.6,1060.2,5728.0
245102504013039,2171.1,1008.0,1036.6,5704.4
245102504013042,2235.6,907.8,936.4,5649.2
245102504013043,2153.7,757.6,784.2,5697.5
245102504013044,2237.4,613.2,643.0,5781.2
245102504013045,2321.4,550.1,580.1,5865.2
245102504013046,2389.0,782.7,813.3,5773.1
245102504013047,2440.3,669.6,699.4,5972.5
245102504013048,2432.6,740.3,770.9,5816.7
245102504021000,2946.7,1023.6,1034.6,6490.5
245102504021001,3120.0,1196.9,1207.9,6663.7
245102504021002,2908.0,984.9,995.9,6451.8
245102504021003,2986.0,1062.9,1073.9,6529.8
245102504021004,2899.6,976.5,987.5,6443.4
245102504021005,2915.7,992.6,1003.6,6459.5
245102504021006,2904.5,981.4,992.4,6448.3
245102504021007,2908.7,985.6,937.9,6452.5
245102504021009,2954.3,1031.2,871.6,6498.1
245102504021010,2993.5,1070.4,950.3,6537.3
245102504021011,3034.1,1111.0,990.9,6577.9
245102504021012,3128.9,1205.8,1085.6,6672.6
245102504021013,3056.0,1132.9,1090.6,6599.8
245102504021014,3202.0,1278.9,1158.8,6745.8
245102504021015,3237.5,1314.4,1142.7,6781.3
245102504021016,3192.8,1269.7,1097.9,6736.5
245102504021017,3336.2,1412.9,1245.4,6748.1
245102504021018,3262.2,1338.8,1208.1,6674.0
245102504021019,3098.2,1174.9,1055.8,6510.1
245102504021020,3020.7,1150.1,978.3,6432.6
245102504021021,3092.0,1168.9,1048.8,6635.8
245102504021022,3124.7,1201.6,1097.9,6552.1
245102504021024,3302.0,1311.3,1259.6,6713.9
245102504021025,3133.1,1209.8,1090.7,6545.0
245102504021026,3168.1,1297.4,1125.7,6579.9
245102504021027,3098.3,1227.6,1055.9,6510.1
245102504021028,3201.7,1331.0,1159.3,6497.0
245102504021029,3358.1,1487.4,1315.7,6526.7
245102504022000,3372.0,1501.3,1329.6,6612.2
245102504022002,3174.8,1304.1,1132.4,6586.7
245102504022005,3350.0,1479.3,1307.6,6292.6
245102504022007,3505.2,1634.6,1403.8,6447.9
245102504022008,3537.3,1727.0,1432.8,6570.9
245102504022010,3449.8,1579.1,1407.4,6392.4
245102504022011,3474.7,1604.0,1432.3,6421.4
245102504022012,3341.6,1471.0,1299.2,6284.3
245102504022013,3401.0,1530.4,1358.6,6343.7
245102504022014,3406.5,1535.8,1364.1,6349.1
245102504022015,3399.7,1529.1,1357.3,6342.4
245102504022016,3478.1,1607.4,1435.7,6434.1
245102504022017,3591.1,1720.4,1548.7,6288.3
245102504022018,3547.4,1676.8,1505.0,6331.9
245102504022019,3613.7,1743.0,1571.3,6384.8
245102504022020,3727.8,1924.5,1630.3,6164.6
245102504022021,3630.4,1759.7,1588.0,6249.0
245102504022022,3692.2,1821.5,1649.8,6300.8
245102504022023,3676.5,1805.8,1634.1,6285.1
245102504022026,3369.8,1499.2,1327.4,6312.5
245102504023000,2858.8,915.9,795.1,6241.1
245102504023001,3103.5,1232.6,1111.8,6226.9
245102504023002,2977.7,1106.9,986.1,6101.2
245102504023003,2830.9,960.0,839.2,5995.3
245102504023004,2968.7,1097.9,977.1,5942.9
245102504023005,3501.2,1630.4,1509.6,6265.4
245102504023006,3438.3,1567.5,1446.7,6202.6
245102504023007,3308.1,1437.2,1316.4,6072.3
245102504023008,3050.9,1180.1,1059.3,6001.4
245102504023009,3098.9,1228.0,1107.2,5946.1
245102504023010,3112.7,1241.8,1121.0,5959.9
245102504023011,3154.5,1283.7,1162.9,5918.7
245102504023012,3277.2,1406.4,1285.6,6041.4
245102504023014,3453.3,1582.7,1410.9,6191.0
245102504023015,3464.1,1544.1,1372.4,5968.6
245102504023016,3292.5,1421.7,1300.9,5887.2
245102504023017,3463.4,1592.6,1471.8,5967.9
245102504023018,3408.7,1537.8,1417.0,5913.2
245102504023019,3309.2,1438.4,1317.6,5813.8
245102504023020,3334.2,1463.4,1342.6,5838.8
245102504023022,3214.2,1343.3,1222.5,5898.2
245102504023023,3173.0,1302.2,1181.4,5829.7
245102504023024,3277.4,1426.0,1305.2,5777.5
245102504023025,3465.2,1594.4,1473.6,5969.7
245102504023026,3491.8,1621.1,1449.4,6091.8
245102504023027,3427.3,1556.5,1435.7,5931.8
245102504023029,3661.0,1790.4,1618.6,6261.0
245102504023030,3926.1,2055.4,1817.7,5868.8
245102504024000,2662.8,739.7,750.7,6206.6
245102504024001,2714.5,791.4,802.4,6258.3
245102504024002,2447.7,524.6,535.6,5991.4
245102504024003,2472.0,548.9,428.0,6015.8
245102504024004,2580.4,657.9,537.0,6124.2
245102504024005,2576.8,653.1,532.2,6120.5
245102504024006,2694.2,771.1,651.0,6238.0
245102504024007,2632.2,708.5,587.6,6175.9
245102504024008,2763.0,839.9,719.8,6306.8
245102504024009,3129.4,1206.0,1087.0,6541.2
245102504024010,2914.4,991.0,872.0,6458.1
245102504024011,2986.9,1063.6,944.5,6398.8
245102504024012,2848.0,924.9,819.1,6391.8
245102504024013,2884.9,961.7,841.6,6428.6
245102504024014,3052.2,1128.9,1009.8,6228.9
245102504024015,3424.0,1521.3,1349.5,6188.3
245102504024016,2968.6,1045.2,926.2,6187.9
245102504024018,2970.6,1047.3,928.2,6514.4
245102504024019,2860.1,936.8,817.7,6403.9
245102504024021,3390.5,1519.6,1398.8,6154.7
245102504024023,3357.5,1486.8,1315.1,6095.1
245102505001080,10958.0,9681.5,4531.2,9368.1
245102505002006,3372.7,1449.6,1460.6,6916.5
245102505002011,4209.2,2447.3,1705.5,7753.0
245102505002018,2875.4,952.3,963.3,6419.2
245102505002042,6134.5,3764.0,1945.9,7313.0
245102505002043,5879.4,3095.3,1150.4,7694.8
245102505002044,5664.5,3294.0,1475.9,7443.2
245102505002046,5502.3,3131.8,1313.7,7418.9
245102505003000,4695.9,2325.4,658.8,7974.6
245102505003001,4771.3,2400.8,576.1,7955.3
245102505003002,4763.9,2393.4,568.6,7947.9
245102505003004,5007.7,2223.6,429.9,7872.7
245102505003005,4925.2,2265.2,320.3,7815.2
245102505003006,4789.6,2419.1,752.5,8068.2
245102505003007,4830.9,2460.4,585.7,7773.1
245102505003008,5092.0,2308.0,363.0,7772.9
245102505003009,5262.7,2478.6,533.7,7404.9
245102505003010,5048.4,2264.4,192.5,7913.5
245102505003011,5087.6,2303.5,68.5,7952.7
245102505003012,5156.0,2372.0,0.0,8021.1
245102505003015,4165.9,2295.3,1663.3,6002.1
245102505003017,3876.9,1953.8,1518.6,6542.1
245102505003020,5554.4,2770.3,825.4,7226.5
245102505003022,5227.2,2443.1,498.2,7367.0
245102505003023,5095.6,2437.8,492.8,7501.7
245102505003024,5177.7,2393.7,448.8,7687.8
245102505003026,5000.6,2630.1,672.5,7603.0
245102505003027,5354.9,2570.8,625.9,7245.4
245102505003028,5311.0,2526.9,582.0,7289.6
245102505003029,5270.6,2486.5,541.6,7329.3
245102505003030,5223.4,2700.8,755.8,7600.5
245102505003031,5181.1,2522.9,577.9,7422.9
245102505003032,5131.7,2761.2,737.9,7498.1
245102505003033,5036.4,2665.9,847.3,7567.8
245102505003034,5171.7,2801.2,842.8,7431.0
245102505003035,5266.2,2609.1,664.2,7338.1
245102505003036,5350.7,2566.7,621.7,7514.7
245102505003037,5259.2,2888.7,927.6,7430.7
245102505003038,5331.9,2713.1,768.2,7271.3
245102505003039,5352.0,2650.3,705.4,7432.1
245102505003040,5397.7,2613.6,668.7,7203.2
245102505003041,5484.4,2697.8,752.9,7118.8
245102505003043,4403.5,2528.4,1011.6,5898.0
245102505003044,5624.5,2619.3,893.0,6016.6
245102505003045,4475.7,2605.0,1184.7,5795.8
245102505003046,4393.6,2522.9,1195.9,5713.7
245102505003047,4306.2,2435.5,1283.3,5626.3
245102505003048,5525.6,2741.6,796.6,7299.8
245102505003049,5566.6,2782.5,837.6,7340.8
245102505003050,5556.2,2772.2,827.2,7330.4
245102505003051,5467.6,2858.1,913.1,7542.0
245102505003052,5335.6,2965.1,1006.7,7654.9
245102505003053,5379.1,3008.6,1127.4,7540.5
245102505003054,5416.7,3046.2,1089.0,7502.1
245102505003055,5459.4,3088.9,1270.8,7461.3
245102505003057,4090.0,2219.3,1499.5,5838.3
245102505003058,5298.1,2514.0,569.1,7376.0
245102505004001,4433.6,1649.5,840.7,7298.6
245102505004002,4500.2,1716.2,651.2,7365.3
245102505004003,4510.0,1726.0,863.1,7375.1
245102505004004,4630.8,1846.8,692.0,7495.9
245102505004005,4698.5,1914.5,759.7,7563.6
245102505004006,4171.9,1801.4,1074.4,7450.5
245102505004008,4597.0,1909.7,791.0,7558.8
245102505004009,4646.2,1862.1,707.4,7511.3
245102505004010,4684.2,1900.2,477.5,7549.3
245102505004011,4688.8,1904.7,472.9,7553.8
245102505004012,4891.9,2107.9,264.1,7757.0
245102505004013,4757.4,2052.3,532.7,7701.4
245102505004014,4602.1,2004.6,558.5,7653.7
245102505004015,4488.9,2118.4,671.0,7767.5
245102505004016,4575.2,2204.7,649.8,7853.8
245102505004017,4976.0,2191.9,245.5,7841.1
245102505004018,4922.8,2138.7,298.7,7787.8
245102505004019,5004.1,2220.1,229.9,7869.2
245102505004020,4684.1,1900.1,745.3,7549.2
245102505004021,4584.3,1923.0,778.3,7572.1
245102505004022,4753.3,2095.5,606.3,7744.6
245102505004023,4699.0,2319.9,526.2,7905.5
245102505004024,4685.0,2314.5,575.4,7954.6
245102505004025,4609.7,2239.2,615.5,7888.4
245102505005000,4441.1,1657.0,848.2,7306.2
245102505005001,3274.2,1351.1,990.1,6818.0
245102505005002,3233.1,1310.0,1089.7,6776.8
245102505005003,3096.4,1173.3,1167.9,6640.2
245102505005004,3021.3,1098.2,1109.2,6565.0
245102505005007,3277.7,1354.6,1060.4,6734.5
245102505005008,3270.3,1347.2,1021.2,6773.8
245102505005012,3425.8,1502.7,1082.8,6969.6
245102505005013,4523.2,1567.0,771.2,7216.1
245102505005014,4554.6,1770.6,727.4,7419.7
245102505005015,4620.9,1836.8,734.8,7486.0
245102505005016,4723.3,1705.9,690.7,7079.0
245102505005017,4721.5,1707.7,688.8,7080.8
245102505005018,4874.7,2090.6,470.9,7716.3
245102505005019,4716.6,1932.6,492.0,7581.7
245102505005020,3547.0,1623.9,894.1,6740.7
245102505005021,3439.7,1516.6,1222.4,6572.5
245102505005022,3573.8,1650.7,1356.5,6438.4
245102505005023,3606.9,1683.8,1389.6,6470.9
245102505005024,3657.8,1734.7,1440.5,6520.0
245102505005025,3710.5,1787.4,1493.2,6467.2
245102505005027,3661.6,1738.5,1444.3,6416.2
245102505005028,3628.1,1705.0,1410.7,6384.1
245102505005029,3680.3,1757.2,1463.0,6331.8
245102505005030,3648.3,1777.6,1550.8,6364.0
245102505005031,3691.5,1820.8,1515.8,6407.2
245102505005033,3700.4,1829.7,1603.0,6416.1
245102505005034,3635.6,1832.4,1538.2,6256.7
245102505005035,3720.3,1849.6,1622.8,6436.0
245102505005036,4931.6,2147.5,414.5,7796.6
245102505005037,4578.3,1794.3,660.3,7443.4
245102505005038,4703.0,1919.0,466.5,7568.1
245102506001029,4397.8,3955.2,2995.6,7941.6
245102506001047,4146.9,3704.4,2744.7,7690.7
245102506001097,1436.6,682.6,926.9,4980.4
